# Starting test run
x y points n_ticks consumed_balls
276 352 30 3232 15
274 437 35 3670 16
750 57 22 3060 11
497 464 33 2914 16
542 206 22 3362 11
491 27 30 3659 14
112 317 20 3436 10
447 303 30 3162 15
539 366 30 3208 15
586 147 30 2923 15
509 552 26 3814 13
753 530 26 4101 13
392 477 30 2866 15
7 76 4 1452 2
675 359 28 3396 14
490 412 18 2651 9
548 24 22 3773 11
636 70 31 2945 15
696 547 22 4089 11
747 171 30 4067 15
346 560 26 2563 13
549 225 26 2961 13
673 63 14 2051 7
219 593 29 4445 14
536 384 26 3876 13
338 198 22 3285 11
652 135 36 2918 16
717 441 18 3178 9
369 406 32 3024 15
123 237 22 3148 11
429 196 28 4715 14
203 134 28 3890 14
230 504 30 3334 15
179 103 30 4288 15
335 97 28 4224 14
214 21 28 4348 13
585 342 31 4327 15
11 327 22 4230 11
355 368 32 2513 16
617 453 22 3260 11
140 220 18 3162 9
782 104 31 7177 14
77 171 6 1909 3
20 182 28 3057 13
323 169 16 3031 8
610 440 26 4515 13
92 398 12 3401 6
85 326 18 3841 9
238 237 18 2944 9
510 323 22 3239 11
781 250 26 3591 13
382 232 28 2726 14
662 174 30 3690 15
681 1 0 1000 0
778 254 18 3421 9
428 453 22 2732 11
778 200 27 2688 13
172 278 26 3138 13
452 149 30 3526 15
470 69 24 4145 12
643 26 18 3172 9
286 509 30 3932 15
141 303 28 3256 14
551 524 26 2867 13
228 262 28 3312 14
33 59 4 2132 2
219 543 24 3907 12
336 571 21 3626 10
320 262 30 4577 15
391 484 24 4414 12
453 408 32 3170 15
786 308 14 3994 7
183 247 24 3225 12
297 403 26 4555 13
518 546 30 3019 15
727 53 27 4168 12
703 137 22 4156 11
548 571 18 3301 9
160 156 26 2562 13
499 150 30 3998 15
142 287 33 5017 15
71 143 30 3851 15
486 70 22 4177 11
449 104 24 4229 12
49 2 0 1000 0
678 514 20 3309 10
472 156 29 5258 14
444 515 26 2909 13
203 259 26 2765 13
615 79 24 4853 12
448 582 32 3599 16
740 306 22 2536 11
350 303 30 4729 15
151 274 28 3515 14
97 51 27 3293 13
393 102 31 3605 14
401 230 10 1796 5
98 361 31 5304 15
276 568 30 3929 15
24 457 30 5697 14
46 170 26 3042 13
415 374 26 3184 13
419 445 28 4079 14
295 187 28 3345 14
409 172 22 3649 11
52 339 26 4466 13
377 404 26 3749 13
509 3 20 4034 10
116 215 35 4176 16
685 77 26 3382 13
636 443 23 2746 11
459 117 16 2334 8
164 396 20 3879 10
413 284 28 2536 13
714 554 14 3782 7
358 216 24 3273 12
229 10 14 3513 7
696 86 12 2380 6
105 229 22 3584 11
35 279 8 1467 4
729 465 26 2838 13
233 55 29 4500 14
483 483 26 2649 13
454 323 28 3616 14
497 178 26 3431 13
181 287 32 3273 16
276 323 28 3281 14
40 151 26 2889 13
94 128 24 2441 12
583 53 32 3632 15
649 284 18 2291 9
368 360 23 3916 11
373 398 10 1898 5
153 359 0 1000 0
96 119 16 2870 8
39 529 10 1229 5
422 249 26 3096 13
459 141 20 2326 10
449 21 16 3234 8
47 137 18 3418 9
39 382 22 2547 11
485 392 20 4182 10
292 528 28 3736 14
574 326 26 3613 13
797 254 0 1000 0
159 498 20 2803 10
390 177 28 3565 14
62 348 24 2760 12
12 182 4 2569 2
117 21 23 3183 11
465 227 26 3106 13
205 199 27 4800 13
654 44 6 1996 3
751 184 22 3602 11
749 414 22 2798 11
571 316 22 3307 11
406 510 20 4035 10
612 404 10 2405 5
505 44 24 4197 12
780 387 22 2331 11
115 31 30 5012 13
786 325 25 3587 12
748 110 28 4539 14
770 105 14 2307 7
465 293 24 2542 12
771 530 0 1000 0
168 128 26 3154 13
251 193 26 3313 13
312 302 22 2164 11
473 117 30 2989 15
415 225 23 3804 11
522 89 28 2829 14
558 329 32 3013 16
368 188 18 2167 9
393 47 26 3640 13
682 237 16 2793 8
86 496 18 2914 9
254 559 27 2814 13
294 17 24 4434 12
397 180 20 3149 10
136 17 22 3316 11
28 331 32 4718 16
671 580 0 1000 0
362 338 20 2830 10
89 106 26 4976 13
338 489 32 2853 16
172 397 24 3064 12
493 588 22 2789 11
253 189 27 3188 12
331 42 28 3206 14
653 298 20 2587 10
565 297 22 2720 11
59 104 29 3856 14
283 37 28 4545 14
76 168 26 3647 12
202 552 31 5450 15
193 190 27 3371 13
96 477 28 3857 14
750 364 22 3982 11
523 147 26 4588 12
525 121 25 3212 12
668 420 28 2740 14
797 291 30 4436 14
206 481 26 4085 13
113 311 30 3179 15
535 50 0 1000 0
36 492 20 3059 10
389 324 32 2925 16
751 559 24 4211 12
347 496 24 2877 12
133 32 22 3431 11
777 56 0 1000 0
643 562 24 2529 12
520 179 28 3904 14
718 124 26 3709 13
584 320 20 2052 10
552 484 30 3378 15
510 10 18 1895 9
513 397 33 1597 16
591 3 24 2999 12
164 278 22 1942 11
120 366 20 2775 10
157 278 30 3088 15
77 413 33 2346 16
429 408 18 2915 9
385 250 22 3138 11
684 128 32 3385 15
316 91 20 3270 10
22 188 31 4700 15
346 563 18 2665 9
479 25 28 3502 14
696 269 28 3195 14
497 319 26 4130 13
90 213 34 3170 16
192 47 28 3994 14
152 79 0 1000 0
746 141 20 3440 10
681 473 35 3809 16
797 170 34 5948 15
323 154 14 3291 7
328 73 22 3150 11
344 373 26 4691 13
267 66 20 2716 10
701 575 26 3206 13
498 30 0 1000 0
585 240 28 1869 14
738 439 22 3895 11
592 245 29 4717 14
443 289 28 3642 14
753 462 0 1000 0
305 197 26 3105 13
527 73 14 2484 7
366 275 24 2698 12
321 340 30 2955 15
328 262 20 2888 10
707 45 24 3651 12
462 53 33 6628 15
88 272 28 2996 14
439 596 8 1125 4
95 398 18 2805 9
78 496 26 3931 13
44 553 24 2507 12
247 45 29 5577 13
293 409 28 2833 14
300 536 33 4196 16
60 366 22 3916 11
321 527 24 3331 12
300 263 10 1947 5
720 219 33 4391 15
682 403 24 3894 12
203 25 25 3492 12
170 364 34 5868 15
595 161 22 2627 11
56 591 24 4801 12
659 326 26 2542 13
555 476 20 2933 10
433 58 28 2748 14
59 369 26 2735 13
450 101 26 3056 13
573 464 20 2336 10
340 184 28 3198 14
481 40 20 3167 10
327 146 28 4108 14
133 211 18 3057 9
494 2 18 2402 9
636 388 24 2799 12
214 196 20 3655 10
363 315 26 2978 13
150 425 24 3768 12
629 176 33 3028 16
374 21 28 4648 13
61 239 26 3203 13
166 449 26 3313 13
261 442 26 4150 13
465 108 27 6387 13
539 88 27 5311 13
729 267 24 3545 12
542 22 29 5243 14
418 2 31 5654 14
387 283 24 2767 12
535 88 29 3906 14
419 400 30 3190 15
497 329 32 2138 16
256 226 32 1753 16
399 191 22 3774 11
727 174 33 5225 15
725 434 24 3419 12
120 477 33 5345 15
332 258 25 3907 12
267 103 12 3046 6
796 386 22 3383 11
654 86 18 2997 9
683 475 28 3456 14
515 111 28 4739 14
440 101 26 3345 13
678 516 22 2269 11
738 410 24 4689 12
557 507 24 3460 12
33 290 18 2833 9
113 287 22 4358 11
614 386 30 3752 15
47 399 18 2629 9
461 378 20 3841 10
228 17 24 3389 12
739 208 20 3938 10
697 47 22 2608 11
792 463 24 4039 12
16 485 27 5847 13
791 153 14 3298 7
343 163 26 3730 13
484 421 24 2427 12
533 264 28 3513 14
43 251 22 3517 11
674 118 20 2749 10
187 140 29 4838 13
91 144 22 3395 11
758 573 14 2140 7
178 456 8 2058 4
229 199 28 3134 14
638 262 20 2672 10
703 560 20 3427 10
349 297 28 4070 14
298 502 26 3211 13
785 552 28 4367 14
796 193 12 2924 6
632 151 31 4081 14
258 142 18 1735 9
474 357 26 2327 13
306 349 18 2538 9
301 247 20 3101 10
73 86 20 2051 10
263 546 32 3383 14
151 251 31 3125 15
554 74 22 5100 11
779 335 26 3112 13
564 19 26 3892 13
691 384 28 3658 14
534 511 26 2582 13
550 380 12 2675 6
94 305 24 3768 12
359 30 26 3798 13
113 72 20 4331 10
343 309 33 2947 16
166 488 26 3949 13
386 331 18 3860 9
188 38 26 3764 13
760 383 18 2711 9
784 481 21 4599 10
26 440 29 5508 13
33 428 26 4505 13
528 286 24 4136 12
378 104 18 1731 9
54 533 25 5942 11
626 321 30 3960 15
680 175 20 3961 10
612 443 20 2903 10
707 499 34 5957 15
159 391 24 3176 12
283 67 24 3588 12
8 595 12 1672 6
758 342 29 3909 14
158 105 28 3070 14
341 582 22 2363 11
133 69 28 4788 14
478 307 30 4252 15
532 572 26 3384 13
618 525 24 4326 12
22 109 23 4654 11
383 197 28 4642 14
121 489 26 3374 13
724 248 26 2796 13
435 461 26 4896 12
64 289 30 3155 15
753 480 32 4244 14
365 442 30 3094 15
715 99 31 3361 15
592 22 22 4236 11
153 253 28 3009 14
527 486 34 3499 16
98 410 34 3989 16
747 110 24 4250 12
285 169 16 2124 8
649 370 28 3870 14
735 469 26 4485 12
620 71 30 3127 15
685 314 18 2322 9
786 559 27 6405 12
772 410 24 3252 12
314 370 26 2866 13
717 258 20 3306 10
185 333 28 3354 14
94 7 0 1000 0
787 34 6 2348 3
556 43 16 2682 8
338 595 22 3449 11
54 189 24 2691 12
574 354 22 3786 11
448 115 24 3669 12
299 348 6 1447 3
307 142 24 2520 12
387 452 22 2468 11
730 253 32 4540 14
495 119 26 3154 13
23 81 24 3060 12
194 286 26 4623 13
714 560 24 4087 12
45 161 32 4447 14
178 80 18 3149 9
40 512 16 2808 8
661 579 28 3468 14
443 462 24 3465 12
184 17 18 3398 9
113 290 30 3559 15
494 294 30 4884 15
644 443 22 2959 11
646 355 28 4062 14
52 262 20 4182 10
11 186 25 4824 12
467 513 24 3154 12
786 455 22 2874 11
497 367 20 2404 10
330 315 26 2941 13
630 270 28 5720 13
422 593 23 5024 11
495 320 20 2948 10
467 415 28 2761 14
182 532 30 2837 15
346 373 31 5263 15
544 570 20 3043 10
329 362 24 2968 12
683 486 20 2596 10
297 98 26 3133 13
291 239 29 3285 14
120 581 22 3479 11
580 410 32 4385 16
517 68 26 3474 13
626 41 18 3953 9
625 366 26 3253 13
111 415 28 3425 14
217 19 27 5376 13
381 401 26 2976 13
171 82 30 5704 15
143 578 24 4803 12
17 562 12 4309 6
527 405 24 2747 12
213 289 26 3578 13
224 188 24 3116 12
463 586 14 3766 7
34 231 8 2150 4
228 301 22 3099 11
89 181 22 1941 11
376 236 35 2684 16
105 131 4 1323 2
261 585 26 4102 13
391 472 30 4827 15
692 11 16 3870 8
327 278 20 3049 10
168 130 26 2531 13
22 176 24 5192 12
449 461 26 3691 13
225 281 24 4267 12
590 80 20 4704 10
738 407 24 2370 12
606 237 22 3132 11
337 70 28 3203 14
433 278 29 4692 14
719 409 28 3081 14
503 444 26 3611 13
738 26 30 5447 14
566 287 20 2060 10
83 385 29 4524 13
163 12 28 3492 14
593 452 28 3938 14
502 259 30 2826 15
601 398 24 2655 12
321 214 26 3468 13
329 100 26 3326 13
460 24 26 4367 13
366 154 31 4842 15
453 177 30 3191 15
104 308 26 4167 13
232 391 24 3046 12
455 464 34 4191 15
279 290 8 1570 4
234 124 16 2874 8
751 14 33 4494 15
526 322 26 3251 13
410 210 22 3026 11
596 113 24 4026 12
603 408 28 4632 13
497 585 8 1439 4
45 423 22 2824 11
131 355 30 3344 13
438 477 33 3859 15
495 368 30 3710 15
179 274 30 4431 15
362 221 30 2257 15
410 52 26 3135 13
239 420 28 4505 13
749 387 20 2899 10
232 171 24 3653 12
71 415 32 5402 15
241 267 26 3762 13
311 253 31 4407 14
157 172 26 6157 12
634 584 24 3615 12
756 259 26 5226 12
651 45 22 3300 11
628 328 28 3011 14
762 129 24 3280 12
771 374 16 3248 8
406 554 27 4632 13
13 340 18 2867 9
656 49 22 3673 11
39 444 28 5071 14
425 181 28 3291 14
594 447 26 3216 13
454 318 18 2537 9
23 286 28 2804 14
415 289 26 2788 13
198 447 6 2933 3
551 66 24 3716 12
589 131 22 3711 11
146 214 26 3894 13
19 418 20 5145 10
448 20 24 3709 12
269 390 16 2898 8
87 599 28 4398 14
386 94 29 5337 14
121 183 22 2755 11
794 585 23 4390 11
442 318 20 2580 10
623 471 26 2812 13
481 257 26 3550 13
724 337 24 3344 12
584 395 22 2838 11
31 471 22 4395 11
437 444 26 3325 13
691 17 24 3596 12
354 312 28 3903 14
615 438 27 5648 12
136 322 24 3578 12
489 512 22 2877 11
514 539 32 5258 15
142 115 30 3721 15
191 160 28 4977 14
618 213 26 3981 13
264 472 32 2275 16
532 8 0 1000 0
284 154 24 3987 12
127 217 26 3215 13
256 86 18 2501 9
558 238 31 4702 15
133 168 20 3119 10
630 396 28 4327 14
719 68 26 2594 13
715 386 28 3969 14
30 66 35 6677 15
12 256 35 5521 15
455 280 27 3657 13
432 163 16 3578 8
259 474 24 3390 12
456 459 8 1377 4
340 508 22 3187 11
498 235 20 2534 10
597 549 20 3371 10
220 527 26 2660 13
627 307 8 1741 4
345 271 34 2170 16
235 40 20 3990 10
71 470 26 4165 12
589 461 22 3022 11
649 459 26 4215 13
685 270 27 3110 13
799 406 25 4956 12
328 220 32 1338 16
232 219 26 1971 12
12 564 0 1000 0
23 275 26 3059 13
2 521 4 1109 2
424 365 16 2732 8
215 394 30 3775 15
170 55 31 3551 15
483 97 20 2686 10
685 469 26 2890 13
678 19 8 1621 4
187 259 30 4862 15
210 318 16 4305 8
468 315 28 3985 14
795 88 25 2818 11
514 527 28 2869 14
285 127 28 3354 14
417 521 22 3077 11
798 401 29 4130 14
722 231 26 3307 13
134 307 33 3799 16
779 126 26 3912 13
712 106 28 2847 14
249 55 2 1058 1
519 48 27 5038 13
440 397 20 2541 10
37 591 18 2741 9
796 349 16 3949 8
715 94 20 3951 10
178 413 28 3366 14
480 230 30 2820 15
238 567 2 1678 1
562 539 28 3207 14
749 584 24 4074 12
26 431 16 3011 8
320 265 26 2921 13
197 217 30 4274 15
19 429 23 4291 11
68 69 20 4214 10
218 344 30 2473 15
595 43 8 2022 4
635 356 28 2707 14
132 100 30 4600 15
434 18 4 1770 2
496 167 26 3907 13
779 32 4 1753 2
295 154 4 1627 2
417 590 22 4297 11
750 438 24 3629 12
757 440 32 3860 16
776 360 30 3980 15
610 190 30 5103 15
68 89 28 3859 14
350 99 28 3475 14
499 551 27 4763 13
166 286 32 3152 16
450 401 26 4317 13
456 106 26 3941 13
626 66 28 3434 14
429 361 30 2904 15
663 113 26 3001 13
147 152 26 2987 13
17 384 4 1297 2
683 347 26 3581 13
656 364 32 2241 16
44 336 24 3797 12
688 121 28 5146 13
773 572 20 3450 10
500 357 30 4045 15
261 554 20 3354 10
397 586 18 3127 9
487 59 23 3267 11
714 35 20 2855 10
196 570 24 4700 12
505 31 2 1380 1
656 220 27 3379 13
185 76 18 3938 9
545 73 12 3468 6
71 435 10 2465 5
258 117 28 4216 14
226 231 28 2648 14
157 346 28 3101 14
66 322 25 4318 12
195 17 22 3321 11
772 29 32 5625 15
5 76 41 5111 16
409 424 24 3363 12
221 14 0 1000 0
204 280 22 2223 11
338 392 20 2967 10
73 532 20 3453 10
748 8 4 1477 2
82 124 28 4072 14
615 334 20 3485 10
743 36 16 3596 8
15 393 18 4359 9
622 201 28 3429 14
147 206 30 2705 15
104 39 26 4554 12
656 120 31 5437 14
446 333 22 3573 11
649 276 28 2973 14
606 131 16 3382 8
226 400 28 3957 14
590 71 22 3381 11
56 473 20 2721 10
565 35 24 3421 12
713 587 18 3496 9
549 533 20 3265 10
295 434 16 3447 8
185 457 26 3185 13
306 586 22 3086 11
1 156 2 1014 1
744 179 8 1511 4
421 596 34 2931 16
690 44 26 4455 13
253 85 28 4070 14
356 209 24 2779 12
55 410 22 3215 11
459 317 14 2344 7
555 407 26 3616 13
260 228 26 3204 12
465 247 26 3176 13
642 246 28 2947 14
563 227 26 3382 13
635 16 26 3673 13
636 204 16 2624 8
380 211 30 3866 15
303 94 24 3289 12
703 8 36 3510 15
639 81 18 4740 9
270 168 32 5195 15
78 258 29 4504 14
682 530 28 3895 14
268 350 20 2840 10
451 506 0 1000 0
19 444 36 4805 16
207 174 31 4144 15
787 285 24 3180 12
633 45 22 4370 11
790 177 32 5906 14
131 93 20 3987 10
93 56 20 3221 10
325 489 24 4772 12
89 368 34 3614 16
314 277 28 2536 14
163 107 26 4236 13
662 314 20 4327 10
700 445 26 3284 13
104 64 24 3977 12
337 160 26 3600 13
281 580 22 2288 11
261 506 22 2730 11
250 323 26 3082 13
424 129 30 2590 15
714 448 32 2491 16
581 324 29 3465 14
749 589 12 3149 6
445 255 24 3226 12
520 306 22 1888 11
376 312 31 4075 14
37 337 28 3596 14
464 371 30 2948 15
241 454 31 5684 14
37 456 30 3649 15
36 14 6 1851 3
228 17 26 5257 13
704 554 22 2914 11
166 486 16 2810 8
762 13 4 1081 2
417 588 32 4093 15
770 489 31 3407 15
508 33 10 1599 5
85 234 22 2910 11
740 287 28 4270 14
613 29 29 5059 14
78 415 26 3010 13
683 564 12 2069 6
578 12 30 5127 15
115 387 34 3651 15
31 336 18 2916 9
404 363 20 1980 10
746 107 26 3815 13
720 121 35 4774 15
12 453 29 5505 12
769 287 29 6394 13
70 146 26 3378 13
352 264 24 4163 12
31 362 24 2655 12
504 285 32 1839 16
363 437 26 5190 13
797 229 30 4877 13
525 26 24 3278 12
723 192 30 2743 15
605 200 30 3199 15
789 458 26 3273 13
224 362 29 3107 13
660 425 22 3413 11
650 88 26 2748 13
370 61 28 2356 14
719 81 24 2977 12
697 91 22 4303 11
293 182 22 3122 11
122 85 26 2758 13
551 256 20 3588 10
266 124 12 1470 6
788 580 12 2512 6
323 123 28 2888 14
254 49 26 4053 13
614 224 28 4335 14
430 175 32 3967 15
297 481 18 2661 9
301 47 20 2988 10
60 410 24 3312 12
786 68 0 1000 0
749 197 0 1000 0
681 342 16 2402 8
787 120 24 4086 12
525 42 36 5202 16
490 215 26 2899 13
416 49 4 1654 2
519 182 26 2575 13
711 185 22 3062 11
645 438 30 3336 15
533 578 10 2727 5
114 428 26 3289 13
542 56 30 3673 15
763 516 18 3274 9
297 13 24 3334 12
518 262 30 4722 14
421 595 26 4625 13
30 45 14 2482 7
201 484 19 2156 9
482 174 24 3710 12
187 144 26 5268 13
584 513 30 4611 14
57 70 4 1218 2
171 121 22 3021 11
546 571 8 2231 4
320 420 22 3166 11
697 511 10 2366 5
623 568 20 2898 10
594 60 10 2124 5
332 347 24 3341 12
765 427 28 4830 14
214 592 32 5848 15
10 349 30 3387 14
774 599 35 5327 15
630 305 32 2202 16
171 336 18 3109 9
25 182 22 3728 11
681 99 28 4124 14
344 557 24 3147 12
569 291 27 4830 13
243 477 22 2549 11
203 144 33 1857 16
728 129 26 4280 13
341 354 30 3526 15
773 311 26 3983 13
736 405 24 4302 12
760 531 16 2726 8
409 351 28 3882 14
190 153 27 3810 12
714 397 30 5393 15
175 535 18 2357 9
330 265 26 3512 13
39 528 10 2096 5
576 353 30 3952 15
203 208 28 3257 14
583 237 24 3341 12
606 40 26 3747 12
371 209 24 2543 12
417 223 30 4251 15
122 425 26 4330 13
286 552 8 2773 4
442 297 28 3349 14
319 95 28 4593 14
701 352 16 4617 8
718 219 26 2489 13
480 89 8 1931 4
20 171 20 2780 10
681 466 26 3371 13
188 126 24 3785 12
222 546 26 3846 13
189 193 28 4480 14
334 387 23 2962 11
27 496 0 1000 0
124 544 20 2519 10
510 256 22 4098 11
526 211 30 5164 15
145 436 22 2963 11
654 19 2 1054 1
505 460 26 3051 13
44 541 26 3658 13
134 346 20 3043 10
504 259 32 3553 15
761 465 24 2497 12
225 546 10 1594 5
741 449 28 3756 14
599 136 30 4039 14
46 71 26 5173 12
768 457 24 2579 12
204 43 20 4309 10
11 536 18 3253 9
565 407 30 3572 15
279 291 30 2984 15
355 284 30 4256 15
262 545 24 3158 12
389 159 28 2927 14
776 30 18 3774 9
305 389 28 3697 14
648 255 12 2751 6
423 120 28 3308 14
124 278 26 3463 13
155 71 29 4691 14
764 134 24 4477 12
156 81 32 4228 15
786 543 0 1000 0
523 80 20 2997 10
108 596 20 3453 10
691 370 18 2571 9
450 510 41 4495 16
83 555 24 3332 12
367 47 26 3314 13
700 408 28 5100 14
214 533 20 2685 10
188 400 24 3190 12
494 288 32 2546 16
795 111 18 3716 9
224 78 18 3475 9
758 502 10 2880 5
640 261 10 2580 5
170 356 26 3040 13
367 349 22 3476 11
84 384 28 4384 14
655 519 18 4804 9
520 295 24 2407 12
119 120 18 2010 9
43 111 16 3159 8
84 205 14 1945 7
45 305 35 4462 16
472 182 31 5215 14
82 331 22 3444 11
169 115 30 2601 15
786 1 0 1000 0
522 321 25 3694 12
211 595 35 4342 15
606 328 28 2701 14
128 400 24 3186 12
141 133 20 3042 10
26 509 20 2657 10
351 164 26 2400 13
530 427 24 3911 12
639 376 30 5138 15
291 480 26 2114 13
580 433 31 3515 15
149 152 30 3228 15
255 516 26 3555 13
513 426 30 3635 15
576 53 26 4727 13
87 420 27 3606 13
391 169 28 4496 14
224 537 31 4316 15
447 202 14 2189 7
164 542 18 4496 9
540 359 20 3573 10
492 65 29 4788 13
268 12 25 5714 12
655 313 14 2384 7
395 357 22 3500 11
108 374 24 4403 12
131 166 28 3764 14
220 445 26 2912 13
11 160 31 3441 15
462 443 24 3787 12
139 481 22 4175 11
467 529 24 2738 12
238 160 33 5268 16
662 221 22 1791 11
663 148 20 3558 10
98 53 28 3400 14
281 390 28 3265 14
179 178 38 4572 15
547 99 28 2837 14
726 521 30 5192 15
157 576 20 3529 10
251 456 20 3809 10
555 532 26 3733 13
456 581 26 4686 13
127 68 22 2904 11
592 282 2 1386 1
34 420 25 3978 12
189 575 27 4783 13
118 392 24 2791 12
139 400 28 3894 14
523 240 16 2402 8
491 116 26 2816 13
727 400 28 3244 14
96 593 18 3738 9
179 569 32 4236 15
644 466 28 4280 14
748 276 28 3747 14
213 233 32 4882 15
777 352 24 3364 12
335 338 28 3211 14
494 363 12 1918 6
142 107 28 2776 14
364 461 34 4945 15
143 187 18 3817 9
595 268 26 4199 13
540 587 20 2460 10
132 464 22 2562 11
132 242 24 3193 12
541 166 32 2878 16
401 237 28 4218 14
760 400 28 3763 13
717 564 18 2203 9
347 109 26 3279 13
214 348 28 3090 14
95 573 22 2970 11
632 589 6 1611 3
697 571 16 4270 8
82 51 28 3949 14
215 10 10 1870 5
735 453 30 4053 15
180 385 22 3100 11
122 538 33 7354 14
484 245 22 3743 11
50 327 2 1348 1
173 265 14 1777 7
200 503 26 4749 13
167 390 29 3680 14
390 130 26 3240 13
486 37 12 2982 6
591 593 18 4524 9
469 554 20 2164 10
502 421 26 4984 13
209 231 26 2406 13
507 235 30 3287 15
371 569 28 3153 14
690 35 30 4742 15
242 520 22 2578 11
705 423 28 3927 14
762 86 25 4798 12
74 234 28 4064 14
14 394 22 4022 11
492 569 26 3457 13
282 394 22 4941 11
119 174 24 3110 12
416 413 22 3622 11
636 117 26 3474 13
780 492 31 4220 15
798 503 2 1115 1
456 558 30 4150 15
642 124 32 2100 16
416 376 28 2651 14
509 185 20 2303 10
150 327 28 3134 14
786 303 32 4301 16
690 354 26 5051 13
427 416 24 3580 12
6 304 35 4634 15
486 229 20 2327 10
728 385 22 2898 11
305 247 28 4478 14
407 491 12 3157 6
712 257 6 1460 3
682 433 29 3566 14
658 236 26 3423 13
294 331 22 3034 11
656 257 29 4533 14
33 385 26 3743 13
116 340 24 4573 12
35 185 24 4505 12
67 181 18 2973 9
270 224 24 2572 12
54 119 24 4146 12
474 390 30 3445 15
295 437 26 4809 13
394 432 22 2474 11
696 487 29 3518 14
762 596 0 1000 0
214 505 18 3209 9
555 492 20 2959 10
425 207 20 3136 10
206 279 20 4109 10
512 498 22 3365 11
88 161 12 2440 6
757 1 25 4088 12
657 54 34 7178 14
284 276 18 2594 9
77 478 16 2477 8
188 185 30 4894 14
567 491 22 2810 11
405 60 18 2418 9
415 28 29 5023 14
368 217 22 2839 11
232 530 16 2511 8
604 424 28 2977 14
313 496 16 1934 8
473 465 22 3325 11
513 265 24 4472 12
564 2 29 2941 14
734 254 22 2928 11
643 258 31 4246 14
17 351 31 4663 15
583 170 29 3710 13
216 555 24 2571 12
285 415 24 2283 12
17 351 18 2262 9
724 399 32 3628 15
510 434 26 2428 13
222 416 22 1608 11
98 482 24 3445 12
73 199 20 4523 10
428 358 24 2907 12
665 45 28 4127 14
585 354 26 2895 13
340 258 33 3840 16
721 208 22 2474 11
461 266 26 3195 13
647 157 22 4771 11
279 474 18 3698 9
185 82 28 4065 14
290 400 31 3474 15
184 189 26 4563 13
102 587 0 1000 0
547 248 30 2837 15
689 487 6 1581 3
118 131 26 3273 13
195 592 18 3171 9
82 528 22 3686 11
191 390 33 3694 15
786 125 14 2475 7
86 553 31 4731 15
695 238 28 3759 14
49 140 30 3340 15
614 167 24 3640 12
175 507 27 4097 13
626 599 4 2004 2
194 586 22 3034 11
206 13 30 5706 14
759 589 26 4710 12
216 3 24 4460 12
403 178 28 3327 14
469 70 32 4563 16
81 276 20 1653 10
585 18 30 3321 14
455 20 20 3626 10
364 223 28 3606 14
20 337 28 4442 14
363 23 27 5513 13
387 161 28 4065 13
12 532 22 3708 11
595 182 30 2853 15
578 491 26 2667 13
630 522 28 4494 14
51 488 24 3366 12
345 136 12 2029 6
762 385 32 3427 16
254 245 32 4530 16
510 506 26 3953 13
351 253 20 2786 10
407 486 36 4544 16
720 428 6 1311 3
48 106 16 2569 8
606 382 24 3461 12
393 592 26 3392 13
709 297 12 2434 6
578 170 0 1000 0
287 493 33 4928 15
98 130 22 3676 11
764 188 0 1000 0
551 25 26 3974 13
761 527 22 3838 11
553 286 32 2794 16
643 48 18 1938 9
467 418 31 2425 15
46 354 20 4308 10
28 20 14 4428 7
